展示最近9条实时数据。	select * from t_rt_data order by t_rt_data.Id desc limit 9 ;
所有今天的推理数据中，有多少条是来自变量沉降器(R201)油气出口温度的？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where date ( t_inference_data.Inference_time ) = curdate ( ) and t_rt_data.Tag_code = '3B1CHLH_TI210.PV' ;
所有今天的推理数据中，有多少条是来自变量F101出口温度的？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where date ( t_inference_data.Inference_time ) = curdate ( ) and t_rt_data.Tag_code = '2B2LXCZ_0211TIC_10302' ;
统计在今天完成的根原因诊断中，针对位号V303与R301压差的记录数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where date ( t_inference_data.Inference_time ) = curdate ( ) and t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30802A' ;
统计在今天完成的根原因诊断中，针对位号E201进料端压差的记录数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where date ( t_inference_data.Inference_time ) = curdate ( ) and t_rt_data.Tag_code = '2B2LXCZ_0211PDI_20303' ;
过去2个小时内，进行了多少次关于外取热器下部温度的根原因分析？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 2 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_TI243.PV' ;
过去5个小时内，进行了多少次关于沉降器R201汽提段藏量控制的根原因分析？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 5 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_WIC212.PV' ;
过去12个小时内，进行了多少次关于分馏塔-301底油浆液相温度的根原因分析？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 12 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_TI388.PV' ;
过去96个小时内，进行了多少次关于T304顶出口气温度指示的根原因分析？	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 96 : 0 ' ) and t_rt_data.Tag_code = '3B2CHLH_0202B_TI319.PV' ;
统计过去1小时内完成的关于R204出口温度的根原因诊断的数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 1 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211TI_20204' ;
统计过去8小时内完成的关于V303与R301压差的根原因诊断的数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 8 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30802A' ;
统计过去3小时内完成的关于T201塔底温度的根原因诊断的数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 3 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211TI_21513' ;
统计过去5小时内完成的关于V322提升管压差的根原因诊断的数量。	select count ( * ) from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 5 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30501' ;
展示过去30小时内关于V322提升管压差的推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 30 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30501' ;
展示过去1小时内关于稳定塔底气相压力指示的推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 1 : 0 ' ) and t_rt_data.Tag_code = '3B2CHLH_0202B_PR394.PV' ;
展示过去72小时内关于V101液位的推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 72 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211LIC_10102' ;
展示过去5小时内关于两器差压的推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 5 : 0 ' ) and t_rt_data.Tag_code = '3B2CHLH_0202B_PDT111.PV' ;
查询最近120小时内所有针对位号R204出口温度的故障推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 120 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211TI_20204' ;
查询最近60小时内所有针对位号顶循环油返塔温度的故障推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 60 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_TI372.PV' ;
查询最近10小时内所有针对位号V204顶压力的故障推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 10 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211PIC_21201' ;
查询最近96小时内所有针对位号沉降器(R201)油气出口温度的故障推理。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 96 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_TI210.PV' ;
告诉我最近的200条因果推理都是针对的哪些位号？	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 200 ;
告诉我最近的5条因果推理都是针对的哪些位号？	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 5 ;
查询推理表最近5条数据的报警来源。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 5 ;
查询推理表最近2条数据的报警来源。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 2 ;
因果推断表里诊断的变量有没有其实没有发生报警的？	select count ( * ) != 0 from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Alarm_status = 0 ;
是否存在推断表推理的位号报警状态是正常的？	select count ( * ) != 0 from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Alarm_status = 0 ;
最新的因果推断是对于哪个位号进行的？	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 1 ;
最近一条完成推断的数据对应哪个变量？	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id order by t_inference_data.Id desc limit 1 ;
最近96小时内的推理的故障都来源于哪些变量？	select distinct t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 96 : 0 ' ) ;
最近30小时内的推理的故障都来源于哪些变量？	select distinct t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 30 : 0 ' ) ;
显示过去2小时内完成的推理的位号来源。	select distinct t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 2 : 0 ' ) ;
显示过去96小时内完成的推理的位号来源。	select distinct t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > addtime ( now ( ) , ' - 96 : 0 ' ) ;
请按出现的次数从多到少，列举9个最近10天内完成推理的位号。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 10 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 9 ;
请按出现的次数从多到少，列举7个最近20天内完成推理的位号。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 20 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 7 ;
请按出现的次数从多到少，列举100个最近15天内完成推理的位号。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 15 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 100 ;
请按出现的次数从多到少，列举100个最近27天内完成推理的位号。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 27 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 100 ;
按照24天内在推理表中出现总数的降序返回9个推理来源变量。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 24 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 9 ;
按照7天内在推理表中出现总数的降序返回3个推理来源变量。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 7 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 3 ;
按照27天内在推理表中出现总数的降序返回1个推理来源变量。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 27 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 1 ;
按照9天内在推理表中出现总数的降序返回2个推理来源变量。	select t_rt_data.Tag_code from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_inference_data.Inference_time > adddate ( curdate ( ) , - 9 ) group by t_rt_data.Tag_code order by count ( * ) desc limit 2 ;
返回最近8个诊断V322提升管压差发生高报的推理结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30501' order by t_inference_data.Id desc limit 8 ;
返回最近3个诊断急冷油喷嘴下部温度发生高报的推理结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_TI234.PV' order by t_inference_data.Id desc limit 3 ;
返回最近4个诊断反应油气至分馏塔温度发生高报的推理结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_TI371.PV' order by t_inference_data.Id desc limit 4 ;
返回最近2个诊断预混合器出口温度控制发生高报的推理结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_TIC216.PV' order by t_inference_data.Id desc limit 2 ;
查询关于再生器压力的高报警的7条诊断结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B2CHLH_0202B_PCA101A.PV' order by t_inference_data.Id desc limit 7 ;
查询关于塔202顶压力限压调节(南）的高报警的100条诊断结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_PIC220A.PV' order by t_inference_data.Id desc limit 100 ;
查询关于V303与R301压差的高报警的6条诊断结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211PDI_30802A' order by t_inference_data.Id desc limit 6 ;
查询关于再生器(R202)T型快分出口的高报警的3条诊断结果。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_TI223A.PV' order by t_inference_data.Id desc limit 3 ;
T102进料量最近一次发生低报之后，推理得到的最优路径是什么？	select t_inference_data.Inference_path from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211FIC_11101' and t_rt_data.Alarm_status = 1 ;
