请告诉我最近49分钟的所有实时数据。	select * from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 49 ' ) ;
哪些在推理表中出现过的关键报警作为根原因最后一次被诊断出来已经过去至少19天了？	select t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Key_tag = 1 group by t_rt_info.Tag_code having sum ( t_inference_data.Inference_time > adddate ( curdate ( ) , - 19 )  ) = 0 ;
调出每个关键位号在推理表中作为根原因出现到今天的时间差的最小值。	select min ( timediff ( curdate ( ) , date ( t_inference_data.Inference_time )  )  ) from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Key_tag = 1 group by t_rt_info.Tag_code ;
从今天11点起计算，哪个关键位号在推理表的最优根原因一栏中出现过最多次？	select t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > addtime ( curdate ( ) , ' 11 : 0 ' ) and t_rt_info.Key_tag = 1 group by t_rt_info.Tag_code order by count ( * ) desc limit 1 ;
从今天5点起计算，哪个关键位号在推理表的最优根原因一栏中出现过最多次？	select t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > addtime ( curdate ( ) , ' 5 : 0 ' ) and t_rt_info.Key_tag = 1 group by t_rt_info.Tag_code order by count ( * ) desc limit 1 ;
调出今天每个推理根原因状态为下降的根原因变量的低报警值和低低报警值。	select t_rt_info.Lower_limit , t_rt_info.LLower_limit from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) = curdate ( ) and t_inference_data.Inference_root_cause_status = 1 ;
今天所有推理结果根原因状态是下降的根原因位点中，哪些没有低低报警值？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) = curdate ( ) and t_inference_data.Inference_root_cause_status = 1 and t_rt_info.LLower_limit is null ;
最近一个推理结果根原因是报警变量的根原因和状态是什么？	select t_inference_data.Inference_root_cause_id , t_inference_data.Inference_root_cause_status from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Key_tag = 1 order by t_inference_data.Id desc limit 1 ;
告诉我所有根原因的单位是流量的推理分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Tag_unit = 'flow' ;
告诉我所有根原因的单位是阀位的推理分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Tag_unit = 'valve' ;
哪个单位是流量的位号在最近22天内作为在线推理的根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) > adddate ( curdate ( ) , - 22 ) and t_rt_info.Tag_unit = 'flow' ;
哪个单位是阀位的位号在最近27天内作为在线推理的根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) > adddate ( curdate ( ) , - 27 ) and t_rt_info.Tag_unit = 'valve' ;
哪个单位是流量的位号在最近5天内作为在线推理的根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) > adddate ( curdate ( ) , - 5 ) and t_rt_info.Tag_unit = 'flow' ;
哪个单位是浓度的位号在最近15天内作为在线推理的根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where date ( t_inference_data.Inference_time ) > adddate ( curdate ( ) , - 15 ) and t_rt_info.Tag_unit = 'concentration' ;
哪些所属于装置催化裂化装置1的变量在推理结果中作为根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Unit_code = '3B1CHLH' ;
哪些所属于装置重整装置2的变量在推理结果中作为根原因出现过？	select distinct t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' ;
告诉我根原因是装置重整装置2当中的变量的根原因诊断结果，按它们的单位分类输出。	select * from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' order by t_rt_info.Tag_unit ;
告诉我根原因是装置连续重整装置2当中的变量的根原因诊断结果，按它们的单位分类输出。	select * from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' order by t_rt_info.Tag_unit ;
查询上一个报警的根原因诊断结果位于哪个装置。	select t_rt_info.Unit_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code order by t_inference_data.Id desc limit 1 ;
筛选所有在推理表中作为根原因出现过，但缺失低限报警或高限报警的位号。	select t_rt_info.Tag_code from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Lower_limit is null or t_rt_info.Upper_limit is null ;
搜索最近1个推理结果是关键报警的推理记录的最优路径。	select t_inference_data.Inference_path from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Key_tag = 1 order by t_inference_data.Id desc limit 1 ;
搜索最近8个推理结果是关键报警的推理记录的最优路径。	select t_inference_data.Inference_path from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_rt_info.Key_tag = 1 order by t_inference_data.Id desc limit 8 ;
告诉我最近21天内得分最高的6次推理，它们的最优根原因都代表什么意思。	select t_rt_info.Tag_desc from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > adddate ( curdate ( ) , - 21 ) order by t_inference_data.Inference_score desc limit 6 ;
告诉我最近24天内得分最高的200次推理，它们的最优根原因都代表什么意思。	select t_rt_info.Tag_desc from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > adddate ( curdate ( ) , - 24 ) order by t_inference_data.Inference_score desc limit 200 ;
告诉我最近5天内得分最高的2次推理，它们的最优根原因都代表什么意思。	select t_rt_info.Tag_desc from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > adddate ( curdate ( ) , - 5 ) order by t_inference_data.Inference_score desc limit 2 ;
告诉我最近17天内得分最高的6次推理，它们的最优根原因都代表什么意思。	select t_rt_info.Tag_desc from t_inference_data inner join t_rt_info on t_inference_data.Inference_root_cause_id = t_rt_info.Tag_code where t_inference_data.Inference_time > adddate ( curdate ( ) , - 17 ) order by t_inference_data.Inference_score desc limit 6 ;
最后一次完成对R204出口温度的推理是在几点？	select t_inference_data.Inference_time from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211TI_20204' order by t_inference_data.Id desc limit 1 ;
最后一次完成对石脑油出温度的推理是在几点？	select t_inference_data.Inference_time from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211TI_21711' order by t_inference_data.Id desc limit 1 ;
最近5条在线推理中，展示是针对F204炉出口温度的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211TIC_20107' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 5 ;
最近3条在线推理中，展示是针对塔202顶压力限压调节(南）的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_PIC220A.PV' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 3 ;
最近100条在线推理中，展示是针对汽提段藏量的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B2CHLH_0202B_WCA101.PV' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 100 ;
最近3条在线推理中，展示是针对烟机入口再生压力的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_PI5101.PV' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 3 ;
展示最近5条是针对重整总进料量的报警的记录的在线推理最优分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211FICQ_20301' order by t_inference_data.Id desc limit 5 ;
展示最近2条是针对分馏塔底液相温度的报警的记录的在线推理最优分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B2CHLH_0202B_TI284.PV' order by t_inference_data.Id desc limit 2 ;
展示最近200条是针对原料油至提升管喷嘴温度的报警的记录的在线推理最优分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '3B1CHLH_TI278.PV' order by t_inference_data.Id desc limit 200 ;
展示最近8条是针对E101壳程出口温度的报警的记录的在线推理最优分数。	select t_inference_data.Inference_score from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code = '2B2LXCZ_0211TI_10403' order by t_inference_data.Id desc limit 8 ;
查询最近7条根原因分析中，不是关于吸收塔二中回流流量的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code != '3B1CHLH_FI410.PV' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 7 ;
查询最近200条根原因分析中，不是关于R201出口温度的报警的记录。	select * from t_inference_data inner join t_rt_data on t_inference_data.Rt_code = t_rt_data.Id where t_rt_data.Tag_code != '2B2LXCZ_0211TI_20201' and t_inference_data.Id > ( select max ( t_inference_data.Id ) from t_inference_data ) - 200 ;
